"Longitude"	"Latitude"	"Date"	"Nkill"
"4852"	44.4008910175366	33.309883108004	"2010-10-10"	0
"4853"	44.3972046461981	33.3028438940784	"2010-10-11"	5
"4854"	44.4065349570895	33.3023378533637	"2010-10-11"	1
"4855"	44.4506995792275	33.3250514016704	"2010-10-11"	0
"4856"	44.4300047024957	33.2891610998804	"2010-10-13"	0
"4857"	44.4521999147728	33.3209805895373	"2010-10-13"	0
"4858"	44.4097074078536	33.2950758635625	"2010-10-14"	1
"4859"	44.4056491887989	33.3093699047295	"2010-10-14"	4
"4860"	44.4088106535841	33.2910666240379	"2010-10-14"	1
"4861"	44.3850824655795	33.2552682402226	"2010-10-16"	0
"4862"	44.4008126208372	33.2985536020482	"2010-10-16"	0
"4863"	44.4026764458138	33.2992288025608	"2010-10-17"	0
"4864"	44.3512171328306	33.26914655334	"2010-10-17"	1
"4865"	44.4175849747577	33.2951066651292	"2010-10-17"	0
"4866"	44.3939171580924	33.3076506259665	"2010-10-18"	1
"4867"	44.3960238119494	33.2922852773219	"2010-10-18"	1
"4868"	44.3836084982117	33.2519633089573	"2010-10-18"	1
"4869"	44.4079761815164	33.2926603475492	"2010-10-19"	0
"4870"	44.4180900929368	33.3017287823515	"2010-10-19"	0
"4871"	44.4003493975569	33.3097754298476	"2010-10-21"	0
"4872"	44.3987150728113	33.2571688193324	"2010-10-23"	0
"4873"	44.3613955540771	33.2534444493594	"2010-10-25"	1
"4874"	44.3905860635934	33.2504876844361	"2010-10-25"	0
"4875"	44.3859786878635	33.2497639163126	"2010-10-25"	0
"4876"	44.4039927857742	33.3032101322385	"2010-10-25"	0
"4877"	44.3912622670829	33.2931543262023	"2010-10-26"	0
"4878"	44.4010871051594	33.2524171027177	"2010-10-26"	0
"4879"	44.4097820053063	33.2900405158848	"2010-10-27"	1
"4880"	44.3956854338432	33.2974521651352	"2010-10-27"	2
"4881"	44.389102572358	33.2606538334684	"2010-10-27"	1
"4882"	44.4036280970322	33.2949176011514	"2010-10-27"	1
"4883"	44.3619520757629	33.25348651727	"2010-10-27"	1
"4884"	44.3092041299238	33.2650439211497	"2010-10-28"	0
"4885"	44.3225917917884	33.2742529555032	"2010-10-28"	1
"4886"	44.4212571220438	33.293470392195	"2010-10-28"	0
"4887"	44.32814878877	33.281317482185	"2010-10-28"	0
"4888"	44.4210589769402	33.295238156212	"2010-10-28"	0
"4889"	44.4059352666838	33.2926794161787	"2010-10-30"	1
"4890"	44.3658756340856	33.2552172061502	"2010-10-30"	1
"4891"	44.427587413107	33.3009677031773	"2010-10-31"	58
"4892"	44.4090120077552	33.3068444913579	"2010-10-31"	1
"4893"	44.4535093851101	33.382851663604	"2010-11-02"	21
"4894"	44.4960232545802	33.3136470974821	"2010-11-02"	2
"4895"	44.4047098363517	33.2923997685872	"2010-11-02"	2
"4896"	44.3977017969359	33.308305795514	"2010-11-02"	2
"4897"	44.394335347563	33.2977737776702	"2010-11-02"	2
"4898"	44.4023582469486	33.2905179017503	"2010-11-02"	2
"4899"	44.39074874199	33.302861940749	"2010-11-02"	1
"4900"	44.4048517850367	33.3020443720371	"2010-11-02"	1
"4901"	44.4036957058357	33.3071050275397	"2010-11-02"	1
"4902"	44.4070889456198	33.3090022482397	"2010-11-02"	1
"4903"	44.4035435155407	33.3060887819994	"2010-11-02"	1
"4904"	44.3977267966	33.2995576344524	"2010-11-02"	1
"4905"	44.3959331993246	33.3031708223792	"2010-11-02"	1
"4906"	44.4082257790444	33.295533871213	"2010-11-02"	1
"4907"	44.4057590400381	33.3000986963836	"2010-11-02"	1
"4908"	44.4095092204912	33.2948182820529	"2010-11-02"	4
"4909"	44.5038384840638	33.2571227565418	"2010-11-04"	0
"4910"	44.3319728910432	33.2845750334155	"2010-11-06"	0
"4911"	44.4267133557204	33.2929986572409	"2010-11-06"	0
"4912"	44.3336686843609	33.2856245614862	"2010-11-06"	0
"4913"	44.4059685336798	33.2941718864115	"2010-11-06"	0
"4914"	44.3837205179005	33.260953412611	"2010-11-07"	1
"4915"	44.3438320251243	33.3061892958394	"2010-11-09"	0
"4916"	44.3985634469148	33.3010741284722	"2010-11-09"	0
"4917"	44.2849935232095	33.2987474882836	"2010-11-09"	1
"4918"	44.2820594809709	33.2932552581793	"2010-11-09"	0
"4919"	44.3392783323224	33.3146015522339	"2010-11-09"	0
"4920"	44.4406931993478	33.3130671510691	"2010-11-10"	2
"4921"	44.3927532543894	33.3034911274677	"2010-11-10"	1
"4922"	44.3939968105794	33.2607812855681	"2010-11-10"	0
"4923"	44.4082766032871	33.2906119941408	"2010-11-10"	0
"4924"	44.3931191624282	33.290874182065	"2010-11-10"	0
"4925"	44.3580945026029	33.3587477225849	"2010-11-10"	0
"4926"	44.429441844161	33.3055482797701	"2010-11-10"	0
"4927"	44.4273383192032	33.3052322390493	"2010-11-10"	2
"4928"	44.409273840501	33.2973778458312	"2010-11-10"	0
"4929"	44.514921563929	33.2557766578543	"2010-11-11"	0
"4930"	44.4173743770703	33.3064447841006	"2010-11-11"	0
"4931"	44.5076931753616	33.2498046123573	"2010-11-11"	0
"4932"	44.3457906578961	33.3188623394853	"2010-11-12"	1
"4933"	44.4266461343284	33.2925808003409	"2010-11-14"	1
"4934"	44.3396664793105	33.3202258456162	"2010-11-14"	2
"4935"	44.3952588432468	33.3075470330426	"2010-11-15"	0
"4936"	44.4074502089666	33.3033705151267	"2010-11-15"	1
"4937"	44.4062224158226	33.2930320583424	"2010-11-18"	0
"4938"	44.3959192178491	33.3066812435724	"2010-11-18"	0
"4939"	44.3365157888788	33.3849420002292	"2010-11-22"	2
"4940"	44.392700144113	33.2932462609094	"2010-11-23"	1
"4941"	44.2824087074018	33.2894268273842	"2010-11-24"	1
"4942"	44.342351073382	33.3183087241313	"2010-11-24"	0
"4943"	44.3944509405363	33.3031342400657	"2010-11-24"	1
"4944"	44.4258376631991	33.3029322027792	"2010-11-26"	0
"4945"	44.3406130633695	33.3842072867512	"2010-11-27"	1
"4946"	44.4323602069647	33.3080409260843	"2010-11-27"	1
"4947"	44.3970955969626	33.2947271676175	"2010-11-28"	1
"4948"	44.4852759833302	33.3066963575107	"2010-11-28"	0
"4949"	44.3949016597494	33.3031584443571	"2010-11-28"	0
"4950"	44.3264827897953	33.3242771688639	"2010-11-28"	1
"4951"	44.3996017057169	33.2992123688804	"2010-11-29"	0
"4952"	44.3982618534472	33.2917867680639	"2010-11-30"	1
"4953"	44.3981363238348	33.2983796658041	"2010-11-30"	0
"4954"	44.3561294333651	33.319388206018	"2010-11-30"	0
"4955"	44.3649673766636	33.3692675059514	"2010-12-01"	0
"4956"	44.3966651639948	33.2972882786766	"2010-12-02"	1
"4957"	44.407482832442	33.3003030415298	"2010-12-02"	0
"4958"	44.340085542603	33.2779222807163	"2010-12-04"	6
"4959"	44.3453299823921	33.3849969987853	"2010-12-04"	5
"4960"	44.4077013299055	33.3019703455875	"2010-12-04"	2
"4961"	44.3940256501734	33.2979081776319	"2010-12-05"	2
"4962"	44.4055286379205	33.3034901963873	"2010-12-06"	0
"4963"	44.4001308867817	33.2510821865554	"2010-12-06"	0
"4964"	44.2913244409525	33.2895198634453	"2010-12-07"	1
"4965"	44.4027210592106	33.2925806991151	"2010-12-07"	0
"4966"	44.431247478762	33.3018013524222	"2010-12-07"	0
"4967"	44.396439340692	33.2910777067067	"2010-12-07"	1
"4968"	44.4079211467318	33.2915914790845	"2010-12-07"	0
"4969"	44.3231574813251	33.280505420891	"2010-12-08"	1
"4970"	44.2880324880305	33.2957312596263	"2010-12-08"	1
"4971"	44.3986550398234	33.2603302168622	"2010-12-08"	0
"4972"	44.4035809119884	33.305020267712	"2010-12-10"	1
"4973"	44.3473061412168	33.3170744199808	"2010-12-11"	1
"4974"	44.3530243012221	33.3739221099674	"2010-12-11"	5
"4975"	44.4076312961755	33.3074175382964	"2010-12-11"	3
"4976"	44.3994752082089	33.2929431298235	"2010-12-13"	0
"4977"	44.3999523780262	33.290806074054	"2010-12-13"	0
"4978"	44.4009423751493	33.2426376370442	"2010-12-14"	0
"4979"	44.2680530404858	33.3402967176811	"2010-12-14"	3
"4980"	44.3930446190666	33.3042211333616	"2010-12-15"	0
"4981"	44.3969451669464	33.2961261835368	"2010-12-15"	0
"4982"	44.3920543307299	33.3062035809597	"2010-12-16"	1
"4983"	44.3966386836395	33.2956681887154	"2010-12-16"	2
"4984"	44.4233011681692	33.3037656366689	"2010-12-16"	0
"4985"	44.5033684956423	33.2604743399947	"2010-12-17"	0
"4986"	44.3955984161096	33.2938763337675	"2010-12-18"	0
"4987"	44.3905985006038	33.3036967642605	"2010-12-19"	1
"4988"	44.3995077412529	33.2996556431241	"2010-12-19"	0
"4989"	44.4303443983709	33.4215934325648	"2010-12-19"	0
"4990"	44.4009666207992	33.299862200385	"2010-12-20"	0
"4991"	44.4051521690516	33.2945343560027	"2010-12-21"	1
"4992"	44.350015414707	33.3882296643875	"2010-12-21"	0
"4993"	44.4845282919419	33.3106902070183	"2010-12-21"	0
"4994"	44.2996139262096	33.3061148256762	"2010-12-22"	0
"4995"	44.4054058615956	33.3001783950441	"2010-12-22"	1
"4996"	44.3929718460811	33.2474932332485	"2010-12-22"	0
"4997"	44.449061397706	33.3253342795869	"2010-12-23"	0
"4998"	44.4077976441244	33.3099191894475	"2010-12-23"	0
"4999"	44.4071551359398	33.3007822334534	"2010-12-27"	0
"5000"	44.4290374781623	33.3049287685011	"2010-12-27"	1
"5001"	44.3961663664319	33.305192303285	"2010-12-27"	0
"5002"	44.3610442485197	33.2495697470874	"2010-12-27"	0
"5003"	44.3530245197781	33.2964054425087	"2010-12-28"	0
"5004"	44.3540235513591	33.2442030986285	"2010-12-29"	1
"5005"	44.3942927089194	33.302955215429	"2010-12-30"	0
"5006"	44.3910403740592	33.3011310857208	"2010-12-30"	0
"5007"	44.397698035026	33.3014054753398	"2010-12-30"	2
"5008"	44.3991679262044	33.2961043475475	"2010-12-30"	0
"5009"	44.3988746615825	33.3033579875808	"2010-12-30"	1
"5010"	44.421127511022	33.3045426181009	"2010-12-30"	0
"5011"	44.3346488402743	33.3000206992069	"2010-12-30"	0
"5012"	44.3993892477935	33.2596584542756	"2010-12-30"	0
"5013"	44.284426261074	33.2924588278262	"2010-12-30"	0
"5014"	44.3992879187223	33.2935674384097	"2010-12-30"	0
"5015"	44.4033771836013	33.3084202583739	"2011-01-01"	1
"5016"	44.3981232994981	33.2997365075117	"2011-01-02"	1
"5017"	44.4091009531077	33.3007828983804	"2011-01-02"	1
"5018"	44.4046024355711	33.307926817066	"2011-01-03"	1
"5019"	44.4374450214506	33.3074591232263	"2011-01-03"	1
"5020"	44.3948226474458	33.2988902596198	"2011-01-03"	2
"5021"	44.3819584253817	33.3697777976372	"2011-01-04"	1
"5022"	44.4069027348421	33.2970593329333	"2011-01-04"	0
"5023"	44.3519538229036	33.2825405600553	"2011-01-05"	1
"5024"	44.3639182141594	33.2908383296689	"2011-01-05"	0
"5025"	44.35067719854	33.2637011234244	"2011-01-06"	1
"5026"	44.4048454608489	33.2979131638817	"2011-01-06"	0
"5027"	44.3092055753099	33.3551503785214	"2011-01-09"	1
"5028"	44.4066109338589	33.2936456163367	"2011-01-11"	0
"5029"	44.2768984799785	33.3424250315913	"2011-01-11"	0
"5030"	44.401334661888	33.2959274496604	"2011-01-11"	0
"5031"	44.3915335805994	33.2928682848997	"2011-01-11"	1
"5032"	44.394236218875	33.2545286862421	"2011-01-12"	0
"5033"	44.4202653159959	33.2923229255718	"2011-01-13"	1
"5034"	44.3920287720067	33.3084838240873	"2011-01-13"	1
"5035"	44.3903258047625	33.3086659684079	"2011-01-13"	0
"5036"	44.3941810240876	33.2968157351203	"2011-01-15"	0
"5037"	44.4190362382739	33.30280694278	"2011-01-16"	0
"5038"	44.4002870130865	33.2993274384411	"2011-01-17"	1
"5039"	44.3922517357767	33.2984990522405	"2011-01-18"	0
"5040"	44.3964097498746	33.2451768204345	"2011-01-20"	1
"5041"	44.4088243431365	33.2931341405166	"2011-01-23"	1
"5042"	44.34045899896	33.377637677477	"2011-01-23"	1
"5043"	44.3253277659624	33.2896488922876	"2011-01-24"	1
"5044"	44.2730814991239	33.3417618389047	"2011-01-24"	1
"5045"	44.4089255519304	33.3026834612153	"2011-01-24"	0
"5046"	44.3912009018939	33.2986545149144	"2011-01-24"	0
"5047"	44.4049847804848	33.2954755060235	"2011-01-25"	1
"5048"	44.4389383289451	33.4169153046967	"2011-01-25"	0
"5049"	44.4040235743206	33.3087103731232	"2011-01-26"	1
"5050"	44.3516931593284	33.3855169189259	"2011-01-26"	1
"5051"	44.4036214030115	33.3094025227288	"2011-01-26"	1
"5052"	44.409707705453	33.2934678460797	"2011-01-26"	1
"5053"	44.2967538257354	33.3001632226957	"2011-01-27"	1
"5054"	44.2767164262043	33.3743733508626	"2011-01-27"	35
"5055"	44.3097630373227	33.2776370763363	"2011-01-27"	2
"5056"	44.3922076065247	33.3617747091825	"2011-01-27"	1
"5057"	44.3965586211206	33.2930283196783	"2011-01-30"	0
"5058"	44.3965903631083	33.3292729553938	"2011-01-31"	1
"5059"	44.5094952602127	33.2596074307441	"2011-01-31"	0
"5060"	44.4005826005479	33.2991498139221	"2011-01-31"	0
"5061"	44.4078987802565	33.2987517593801	"2011-01-31"	0
"5062"	44.4053475011326	33.3048054481996	"2011-01-31"	0
"5063"	44.3759992098916	33.3558373474885	"2011-01-31"	0
"5064"	44.3390631469159	33.2913409977678	"2011-02-02"	1
"5065"	44.2841766503779	33.3407320711148	"2011-02-03"	1
"5066"	44.4971204339101	33.2977995594384	"2011-02-03"	2
"5067"	44.3868631223652	33.2449619955299	"2011-02-06"	0
"5068"	44.4329188988451	33.4034406655315	"2011-02-07"	0
"5069"	44.2859789342014	33.3509255664927	"2011-02-08"	1
"5070"	44.4047430486837	33.2981450223736	"2011-02-13"	0
"5071"	44.5098031603825	33.2560354779625	"2011-02-15"	4
"5072"	44.4032162297005	33.3083452038281	"2011-02-17"	1
"5073"	44.3912524280604	33.3006558942143	"2011-02-17"	0
"5074"	44.4006893609604	33.2903690579021	"2011-02-21"	0
"5075"	44.4243127064931	33.2919594964342	"2011-02-23"	1
"5076"	44.4000889546238	33.3029532772396	"2011-02-24"	0
"5077"	44.3541413459091	33.2378187957852	"2011-02-26"	1
"5078"	44.4099967300147	33.2900459190039	"2011-02-28"	0
"5079"	44.3953107382746	33.2425638409247	"2011-02-28"	0
"5080"	44.4628353354281	33.3837026968828	"2011-03-01"	0
"5081"	44.3661982537473	33.3689637739111	"2011-03-01"	0
"5082"	44.2835913488362	33.3420691026599	"2011-03-02"	1
"5083"	44.3973170679125	33.2567217361423	"2011-03-02"	0
"5084"	44.4291702971806	33.2960993635612	"2011-03-02"	0
"5085"	44.3422546125628	33.2992558350499	"2011-03-05"	1
"5086"	44.5164677183797	33.245412953497	"2011-03-06"	0
"5087"	44.3976864199387	33.3003566338448	"2011-03-06"	0
"5088"	44.3965081189712	33.3072957230778	"2011-03-07"	0
"5089"	44.4078451457433	33.303679208816	"2011-03-08"	0
"5090"	44.4031907939399	33.3016719602747	"2011-03-09"	0
"5091"	44.40481033694	33.3088937218906	"2011-03-09"	0
"5092"	44.3645949640034	33.2462917904582	"2011-03-09"	0
"5093"	44.4022857471695	33.2980282519944	"2011-03-09"	1
"5094"	44.4098942182306	33.3053923175717	"2011-03-09"	0
"5095"	44.4048366195429	33.2904129504645	"2011-03-09"	1
"5096"	44.409415373411	33.2909846186312	"2011-03-09"	0
"5097"	44.4226505311172	33.3086016887849	"2011-03-10"	0
"5098"	44.4040749900183	33.2989435348706	"2011-03-10"	0
"5099"	44.328303298237	33.3514408898426	"2011-03-10"	0
"5100"	44.4054133582069	33.3017402491393	"2011-03-14"	1
"5101"	44.4285383712094	33.3053356523024	"2011-03-16"	0
"5102"	44.3943323243223	33.3046318172477	"2011-03-17"	0
"5103"	44.3953272852674	33.2987293808628	"2011-03-19"	0
"5104"	44.3693246096924	33.3727377405848	"2011-03-19"	0
"5105"	44.4041261588223	33.3073793810559	"2011-03-19"	0
"5106"	44.3935335575929	33.3043170223152	"2011-03-20"	1
"5107"	44.4076577720279	33.2926689943252	"2011-03-20"	0
"5108"	44.4050622562598	33.2967625606153	"2011-03-20"	0
"5109"	44.4443303911255	33.3201983077995	"2011-03-20"	1
"5110"	44.3991290734382	33.2927471773606	"2011-03-20"	1
"5111"	44.3930394985667	33.3089289432438	"2011-03-21"	1
"5112"	44.4001885251282	33.2963419193122	"2011-03-22"	0
"5113"	44.3962868330395	33.3007411695039	"2011-03-22"	1
"5114"	44.4594137260031	33.396048106006	"2011-03-22"	1
"5115"	44.3956787158782	33.301327580167	"2011-03-22"	0
"5116"	44.3936825128365	33.3052287847921	"2011-03-22"	1
"5117"	44.5165573262098	33.2587123135907	"2011-03-23"	1
"5118"	44.4646031061367	33.3860711895438	"2011-03-23"	1
"5119"	44.3223268214652	33.3617034387056	"2011-03-23"	1
"5120"	44.2989349884206	33.2966208175151	"2011-03-23"	1
"5121"	44.3970267541939	33.2986951316521	"2011-03-24"	0
"5122"	44.4052714307141	33.3063050715951	"2011-03-26"	1
"5123"	44.3498700226523	33.3019773314466	"2011-03-27"	1
"5124"	44.357465981942	33.2820433661321	"2011-03-27"	0
"5125"	44.4078210733039	33.2926689466648	"2011-03-27"	0
"5126"	44.39294334854	33.296685542264	"2011-03-28"	0
"5127"	44.4041267381934	33.2907557798689	"2011-03-28"	4
"5128"	44.4405437176861	33.4036455045394	"2011-03-28"	0
"5129"	44.3924439671263	33.3064831817709	"2011-03-28"	0
"5130"	44.3563042928246	33.321495146918	"2011-03-29"	1
"5131"	44.4089052554546	33.2915354861505	"2011-03-29"	0
"5132"	44.4036907523079	33.3048990162555	"2011-03-29"	1
"5133"	44.3557186100833	33.3172792153935	"2011-03-30"	0
"5134"	44.2799096018774	33.3499899922582	"2011-03-31"	0
"5135"	44.351331745951	33.3136172287202	"2011-04-02"	0
"5136"	44.303794849876	33.2721680421013	"2011-04-03"	1
"5137"	44.3967703881829	33.2449758812747	"2011-04-04"	1
"5138"	44.2830268468653	33.2962400573632	"2011-04-04"	1
"5139"	44.3951331366878	33.3089883756638	"2011-04-04"	0
"5140"	44.4061065715598	33.290395470839	"2011-04-05"	0
"5141"	44.407642352907	33.3064289800962	"2011-04-05"	2
"5142"	44.400338414656	33.3061606349843	"2011-04-07"	2
"5143"	44.4004463498527	33.2939433683176	"2011-04-07"	0
"5144"	44.3559012358371	33.3234216394684	"2011-04-08"	0
"5145"	44.3916007892229	33.2946854115417	"2011-04-08"	2
"5146"	44.3362739354611	33.2873393261844	"2011-04-09"	0
"5147"	44.3965147149051	33.2922386191832	"2011-04-10"	0
"5148"	44.5126453055396	33.2523020451154	"2011-04-10"	1
"5149"	44.3136061020654	33.3502465176143	"2011-04-10"	1
"5150"	44.4510814558256	33.3318260546526	"2011-04-10"	1
"5151"	44.2749686808325	33.3514830862909	"2011-04-10"	1
"5152"	44.3921790160798	33.2926788632292	"2011-04-11"	1
"5153"	44.3983161092782	33.293321174602	"2011-04-11"	3
"5154"	44.3957882399391	33.2981877169944	"2011-04-11"	0
"5155"	44.3455050251089	33.3170416031442	"2011-04-12"	1
"5156"	44.3854675878228	33.2477909765587	"2011-04-12"	1
"5157"	44.4005312858957	33.2451160547984	"2011-04-12"	1
"5158"	44.3981293423304	33.253397974112	"2011-04-12"	1
"5159"	44.3821030642574	33.2510991468429	"2011-04-12"	0
"5160"	44.3512720363779	33.3001979322025	"2011-04-12"	1
"5161"	44.3944164190441	33.3072597352415	"2011-04-12"	1
"5162"	44.3951835542701	33.2534119080109	"2011-04-12"	1
"5163"	44.4021863993863	33.2948535113456	"2011-04-12"	1
"5164"	44.3422040990661	33.3231884466101	"2011-04-12"	0
"5165"	44.4099365079496	33.2974926580768	"2011-04-12"	0
"5166"	44.5067029214279	33.2500632038909	"2011-04-14"	0
"5167"	44.4161116928014	33.3023652233839	"2011-04-16"	0
"5168"	44.398640991603	33.3032216314692	"2011-04-16"	0
"5169"	44.3933361139474	33.3050562104862	"2011-04-16"	4
"5170"	44.3392114358224	33.3124549989718	"2011-04-17"	1
"5171"	44.3237330551234	33.2894108084677	"2011-04-17"	0
"5172"	44.3705405971354	33.3746823020225	"2011-04-18"	0
"5173"	44.3572074986962	33.3191090567958	"2011-04-18"	1
"5174"	44.4818636988144	33.3120358726222	"2011-04-18"	0
"5175"	44.3909429123765	33.2905375983752	"2011-04-18"	0
"5176"	44.3926156183705	33.2994518031785	"2011-04-18"	0
"5177"	44.4099686143501	33.305386121613	"2011-04-18"	0
"5178"	44.3913032119924	33.2542269130618	"2011-04-19"	1
"5179"	44.3986986776395	33.2953435293864	"2011-04-19"	0
"5180"	44.3939647378679	33.2994037044095	"2011-04-20"	0
"5181"	44.3568626182705	33.3589605613697	"2011-04-20"	0
"5182"	44.3011617635123	33.2678175208488	"2011-04-20"	0
"5183"	44.3534711521776	33.374263646249	"2011-04-21"	0
"5184"	44.3967497241683	33.2996263913624	"2011-04-22"	1
"5185"	44.4067470381362	33.3084947822522	"2011-04-22"	1
"5186"	44.3928531826194	33.2939907247201	"2011-04-22"	1
"5187"	44.3994428362062	33.246999300775	"2011-04-22"	1
"5188"	44.3625666806709	33.2517255427901	"2011-04-23"	0
"5189"	44.3534379637244	33.2563538181902	"2011-04-23"	1
"5190"	44.2855763241361	33.2925576695707	"2011-04-24"	0
"5191"	44.4098676734418	33.3094470381318	"2011-04-24"	0
"5192"	44.4060755413258	33.3045985906757	"2011-04-24"	0
"5193"	44.4298523812055	33.308641916742	"2011-04-25"	0
"5194"	44.4853494005504	33.3037530234016	"2011-04-26"	0
"5195"	44.3937448018089	33.3342254217466	"2011-04-26"	1
"5196"	44.4030378155922	33.2915098117059	"2011-04-26"	0
"5197"	44.4073067391338	33.3044712634571	"2011-04-27"	0
"5198"	44.4048100613523	33.3069911702443	"2011-04-27"	0
"5199"	44.4319169399155	33.290437020129	"2011-04-27"	0
"5200"	44.3944156435644	33.3077208666923	"2011-04-29"	1
"5201"	44.3951306802407	33.2969866454089	"2011-04-30"	1
"5202"	44.4015005394071	33.2919907341432	"2011-05-01"	1
"5203"	44.3984900087351	33.2903171683941	"2011-05-02"	0
"5204"	44.3875296296475	33.2554473870675	"2011-05-03"	1
"5205"	44.407107598721	33.3034225141397	"2011-05-03"	1
"5206"	44.3953798135696	33.2909268788155	"2011-05-03"	9
"5207"	44.3982750740694	33.2954543664586	"2011-05-04"	1
"5208"	44.3910830708407	33.294525952097	"2011-05-04"	1
"5209"	44.4053147788998	33.2966423317185	"2011-05-04"	0
"5210"	44.4647931839193	33.3897445604434	"2011-05-06"	0
"5211"	44.3990924017411	33.2952865350619	"2011-05-06"	1
"5212"	44.3651650601209	33.2523733539533	"2011-05-06"	0
"5213"	44.3820308424875	33.2565322561291	"2011-05-06"	1
"5214"	44.4018952008446	33.258948880244	"2011-05-07"	0
"5215"	44.4070629407512	33.3028903394053	"2011-05-07"	1
"5216"	44.3925740900077	33.3085520456778	"2011-05-07"	1
"5217"	44.4606778880435	33.3919667854576	"2011-05-08"	0
"5218"	44.3936747245491	33.2969242428197	"2011-05-08"	0
"5219"	44.4077038582694	33.3007244615676	"2011-05-09"	1
"5220"	44.4042180212541	33.3057588778855	"2011-05-09"	0
"5221"	44.3929854007391	33.292800237569	"2011-05-09"	1
"5222"	44.3947967892466	33.2992057325505	"2011-05-09"	0
"5223"	44.3414202677892	33.3166627981038	"2011-05-10"	0
"5224"	44.4989312532173	33.2453068665426	"2011-05-10"	1
"5225"	44.4082581988303	33.3098528998485	"2011-05-12"	0
"5226"	44.3976000683056	33.3004719648371	"2011-05-14"	0
"5227"	44.4055045146495	33.2965401978791	"2011-05-14"	1
"5228"	44.4336314736912	33.4080945130937	"2011-05-14"	1
"5229"	44.3934764991188	33.297063313364	"2011-05-14"	0
"5230"	44.3846914423972	33.2555026917075	"2011-05-14"	0
"5231"	44.3956283427821	33.2942765283259	"2011-05-15"	2
"5232"	44.3539739375983	33.2424012642427	"2011-05-15"	1
"5233"	44.4931773211568	33.3076852869082	"2011-05-16"	0
"5234"	44.4094008290814	33.2988094373001	"2011-05-16"	1
"5235"	44.4526297490338	33.3876716669506	"2011-05-16"	0
"5236"	44.3929700247897	33.3075182277989	"2011-05-16"	1
"5237"	44.3320024174473	33.2900413343678	"2011-05-17"	1
"5238"	44.3916254066164	33.2927848079568	"2011-05-18"	1
"5239"	44.3989018192003	33.2907385334792	"2011-05-19"	1
"5240"	44.4070357139641	33.3025728540868	"2011-05-19"	0
"5241"	44.3976386165479	33.3036089698924	"2011-05-19"	0
"5242"	44.4024686002871	33.3027763550077	"2011-05-19"	1
"5243"	44.3942866437277	33.2905793235125	"2011-05-20"	2
"5244"	44.351480827849	33.2708933801451	"2011-05-20"	1
"5245"	44.3976556063443	33.3042077177437	"2011-05-21"	0
"5246"	44.3903307763673	33.2964466625219	"2011-05-22"	1
"5247"	44.408996048104	33.3041437979741	"2011-05-22"	0
"5248"	44.3486951011471	33.2666032903516	"2011-05-22"	0
"5249"	44.4456332244824	33.3273296427153	"2011-05-23"	0
"5250"	44.408027921482	33.3089474760741	"2011-05-23"	1
"5251"	44.3967678101547	33.3067158987792	"2011-05-23"	1
"5252"	44.4009129673848	33.2943457581475	"2011-05-24"	4
"5253"	44.4056912129233	33.3008134062542	"2011-05-25"	0
"5254"	44.3986492847418	33.3037949592853	"2011-05-26"	0
"5255"	44.4566079922246	33.3946321556062	"2011-05-26"	1
"5256"	44.3987353159953	33.3099332223507	"2011-05-29"	1
"5257"	44.3927706672857	33.3020143128186	"2011-05-29"	0
"5258"	44.400466719633	33.2924060894269	"2011-05-30"	0
"5259"	44.3979209753452	33.2962078121863	"2011-05-31"	1
"5260"	44.4321042383335	33.3004125855355	"2011-06-01"	0
"5261"	44.2985919547865	32.7818546480414	"2011-06-01"	6
"5262"	44.3563647506633	33.3116586950597	"2011-06-01"	0
"5263"	44.3928585302224	33.3007827968523	"2011-06-02"	0
"5264"	44.4087410115916	33.3018248406378	"2011-06-02"	0
"5265"	44.4097094448516	33.2959725589259	"2011-06-03"	0
"5266"	44.407618172667	33.3062920003338	"2011-06-04"	1
"5267"	44.2973238711098	33.2970241875481	"2011-06-05"	1
"5268"	44.3157674290093	33.3577444011511	"2011-06-05"	0
"5269"	44.292242904761	33.294218359529	"2011-06-05"	0
"5270"	44.4097465227591	33.301200275775	"2011-06-05"	2
"5271"	44.3932622438297	33.3073155607795	"2011-06-06"	1
"5272"	44.4017309556669	33.3097770083928	"2011-06-07"	2
"5273"	44.3991244182177	33.2964958520932	"2011-06-09"	1
"5274"	44.3954358647671	33.2925865856698	"2011-06-09"	0
"5275"	44.5161373089348	33.246812638227	"2011-06-10"	0
"5276"	44.3996549193887	33.290566524528	"2011-06-10"	0
"5277"	44.3696200081093	33.3676738682521	"2011-06-10"	0
"5278"	44.2992748776243	33.2732801383504	"2011-06-12"	3
"5279"	44.4084638012899	33.2929030103795	"2011-06-12"	0
"5280"	44.3847253076002	33.3709322868983	"2011-06-13"	0
"5281"	44.3672114048518	33.3585729869215	"2011-06-13"	0
"5282"	44.392814059183	33.3052033858607	"2011-06-14"	1
"5283"	44.4020048770448	33.3000839466788	"2011-06-15"	0
"5284"	44.4676618347403	33.393218846181	"2011-06-16"	0
"5285"	44.4293652580598	33.291348426999	"2011-06-17"	2
"5286"	44.4032673210604	33.3050692223851	"2011-06-18"	1
"5287"	44.3913730610535	33.3092014592094	"2011-06-20"	0
"5288"	44.4239593363134	33.4203367475826	"2011-06-20"	1
"5289"	44.3994837230397	33.2958368319832	"2011-06-21"	1
"5290"	44.4156100510539	33.2965341751514	"2011-06-21"	0
